/home/pi/rcmod/DataCollected/IMG9/Image_1657813751867616.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813751929088.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813751992814.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752027965.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752059055.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_165781375209151.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752123923.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752152266.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752179894.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752208294.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752252151.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752302699.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752350484.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752403423.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752450898.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752502572.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752550465.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752602156.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752650881.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752702605.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752754109.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752802303.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752854381.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752902934.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813752954604.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_165781375300259.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753054103.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753103268.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753156243.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753205926.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753254427.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753302886.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753354868.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753403124.jpg,-0.002033347
/home/pi/rcmod/DataCollected/IMG9/Image_1657813753454291.jpg,-0.002033347
